employee_id,age,gender,tenure_months,burnout_risk,tasks_completed_last_30d,tasks_failed_last_30d,sick_leave_count_last_30d,short_sick_leaves_count_last_30d,total_sick_days_last_30d,avg_sentiment_last_30d,tasks_completed_last_90d,tasks_failed_last_90d,sick_leave_count_last_90d,short_sick_leaves_count_last_90d,total_sick_days_last_90d,avg_sentiment_last_90d,tasks_completed_last_365d,tasks_failed_last_365d,sick_leave_count_last_365d,short_sick_leaves_count_last_365d,total_sick_days_last_365d,avg_sentiment_last_365d,days_since_last_vacation,sentiment_trend_last_90d
1143,41,Женский,21,0,10,0,0.0,0.0,0.0,0.46499999999999997,31,0,1.0,1.0,2.0,0.5046153846153847,134,0,2.0,1.0,6.0,0.4405769230769231,323.0,0.0
1144,46,Мужской,119,0,12,0,0.0,0.0,0.0,0.3175,32,0,1.0,0.0,3.0,0.4576923076923076,124,0,1.0,0.0,3.0,0.4703846153846154,365.0,0.0
1145,34,Женский,105,1,8,0,0.0,0.0,0.0,-0.485,18,0,1.0,0.0,4.0,-0.4492307692307692,70,0,5.0,2.0,17.0,-0.30000000000000004,365.0,0.0
1146,27,Мужской,70,0,11,0,0.0,0.0,0.0,0.3175,32,0,0.0,0.0,0.0,0.3915384615384615,135,0,2.0,1.0,5.0,0.3826923076923077,132.0,0.0
1147,51,Мужской,28,1,20,4,0.0,0.0,0.0,-0.9400000000000001,50,10,0.0,0.0,0.0,-0.8107692307692308,211,24,1.0,0.0,3.0,-0.25,365.0,0.0
1148,35,Женский,78,0,6,0,1.0,0.0,3.0,0.4,24,0,1.0,0.0,3.0,0.4146153846153846,120,0,1.0,0.0,3.0,0.3848076923076923,365.0,0.0
1149,29,Женский,7,0,8,0,0.0,0.0,0.0,0.515,32,0,0.0,0.0,0.0,0.41846153846153844,134,0,2.0,1.0,5.0,0.35749999999999993,99.0,0.0
1150,22,Мужской,70,0,11,0,0.0,0.0,0.0,0.37,34,0,2.0,1.0,6.0,0.36153846153846153,125,0,3.0,1.0,9.0,0.35980769230769233,94.0,0.0
1151,38,Женский,15,0,8,0,0.0,0.0,0.0,0.2525,37,0,0.0,0.0,0.0,0.37384615384615394,131,0,1.0,0.0,4.0,0.40365384615384614,129.0,0.0
1152,47,Мужской,103,1,7,0,0.0,0.0,0.0,-0.485,22,0,1.0,0.0,5.0,-0.4492307692307692,79,0,4.0,1.0,13.0,-0.30000000000000004,330.0,0.0
1153,23,Мужской,12,1,9,0,0.0,0.0,0.0,-0.485,23,0,1.0,0.0,3.0,-0.4492307692307692,87,0,3.0,2.0,5.0,-0.30000000000000004,102.0,0.0
1154,23,Женский,7,0,13,0,0.0,0.0,0.0,0.9400000000000001,34,0,1.0,1.0,2.0,0.8107692307692308,145,0,4.0,2.0,12.0,0.25,328.0,0.0
1155,46,Мужской,95,1,18,6,0.0,0.0,0.0,-0.9400000000000001,55,16,0.0,0.0,0.0,-0.8107692307692308,214,29,0.0,0.0,0.0,-0.25,365.0,0.0
1156,26,Мужской,58,1,19,4,0.0,0.0,0.0,-0.9400000000000001,53,9,0.0,0.0,0.0,-0.8107692307692308,205,25,0.0,0.0,0.0,-0.25,365.0,0.0
1157,48,Мужской,2,0,10,0,0.0,0.0,0.0,0.9400000000000001,29,0,0.0,0.0,0.0,0.8107692307692308,126,0,0.0,0.0,0.0,0.25,108.0,0.0
1158,54,Женский,12,0,9,0,0.0,0.0,0.0,0.9400000000000001,28,0,0.0,0.0,0.0,0.8107692307692308,127,0,2.0,1.0,7.0,0.25,110.0,0.0
1159,22,Женский,116,0,10,0,0.0,0.0,0.0,0.31000000000000005,27,0,0.0,0.0,0.0,0.27307692307692305,127,0,3.0,0.0,10.0,0.35596153846153833,327.0,0.0
1160,48,Мужской,93,1,19,5,0.0,0.0,0.0,-0.9400000000000001,56,15,0.0,0.0,0.0,-0.8107692307692308,202,32,0.0,0.0,0.0,-0.25,365.0,0.0
1161,53,Мужской,39,0,9,0,1.0,1.0,1.0,0.3125,32,0,1.0,1.0,1.0,0.3399999999999999,130,0,2.0,2.0,2.0,0.36749999999999994,120.0,0.0
1162,31,Женский,8,0,11,0,0.0,0.0,0.0,0.9400000000000001,37,0,0.0,0.0,0.0,0.8107692307692308,142,0,1.0,1.0,2.0,0.25,365.0,0.0
1163,28,Мужской,32,1,7,0,2.0,1.0,7.0,-0.485,17,0,4.0,2.0,13.0,-0.4492307692307692,68,0,7.0,2.0,25.0,-0.30000000000000004,365.0,0.0
1164,28,Мужской,114,0,9,0,0.0,0.0,0.0,0.4325,31,0,0.0,0.0,0.0,0.44000000000000006,133,0,1.0,0.0,5.0,0.4203846153846155,123.0,0.0
1165,31,Мужской,10,0,10,0,0.0,0.0,0.0,0.9400000000000001,29,0,0.0,0.0,0.0,0.8107692307692308,128,0,2.0,1.0,5.0,0.25,133.0,0.0
1166,36,Женский,110,0,11,0,0.0,0.0,0.0,0.5750000000000001,33,0,0.0,0.0,0.0,0.5184615384615385,129,0,0.0,0.0,0.0,0.4825,84.0,0.0
1167,31,Мужской,6,0,12,0,0.0,0.0,0.0,0.9400000000000001,36,0,0.0,0.0,0.0,0.8107692307692308,139,0,0.0,0.0,0.0,0.25,365.0,0.0
1168,35,Женский,6,0,13,0,0.0,0.0,0.0,0.9400000000000001,35,0,0.0,0.0,0.0,0.8107692307692308,129,0,0.0,0.0,0.0,0.25,323.0,0.0
1169,46,Мужской,20,1,18,5,0.0,0.0,0.0,-0.9400000000000001,50,8,1.0,1.0,1.0,-0.8107692307692308,204,30,2.0,1.0,4.0,-0.25,365.0,0.0
1170,27,Женский,52,0,15,0,0.0,0.0,0.0,0.38,38,0,1.0,0.0,3.0,0.4338461538461538,139,0,1.0,0.0,3.0,0.4571153846153846,122.0,0.0
1171,33,Мужской,4,0,15,0,0.0,0.0,0.0,0.9400000000000001,41,0,1.0,1.0,1.0,0.8107692307692308,144,0,2.0,1.0,4.0,0.25,343.0,0.0
1172,31,Мужской,64,0,12,0,0.0,0.0,0.0,0.2775,35,0,0.0,0.0,0.0,0.3861538461538462,134,0,2.0,0.0,7.0,0.4225,365.0,0.0
1173,32,Женский,52,0,15,0,1.0,1.0,2.0,0.3875,34,0,1.0,1.0,2.0,0.39769230769230773,131,0,2.0,2.0,4.0,0.42076923076923073,365.0,0.0
1174,51,Женский,8,0,13,0,0.0,0.0,0.0,0.9400000000000001,40,0,0.0,0.0,0.0,0.8107692307692308,134,0,2.0,1.0,5.0,0.25,344.0,0.0
1175,49,Мужской,6,0,10,0,0.0,0.0,0.0,0.9400000000000001,30,0,0.0,0.0,0.0,0.8107692307692308,129,0,1.0,1.0,2.0,0.25,365.0,0.0
1176,51,Мужской,68,1,3,0,1.0,0.0,4.0,-0.485,18,0,1.0,0.0,4.0,-0.4492307692307692,71,0,6.0,4.0,13.0,-0.30000000000000004,100.0,0.0
1177,41,Женский,92,1,5,0,0.0,0.0,0.0,-0.485,18,0,0.0,0.0,0.0,-0.4492307692307692,80,0,3.0,2.0,8.0,-0.30000000000000004,365.0,0.0
1178,46,Женский,1,0,10,0,0.0,0.0,0.0,0.9400000000000001,33,0,0.0,0.0,0.0,0.8107692307692308,122,0,1.0,1.0,1.0,0.25,132.0,0.0
1179,24,Женский,6,1,4,0,0.0,0.0,0.0,-0.485,17,0,0.0,0.0,0.0,-0.4492307692307692,74,0,2.0,2.0,3.0,-0.30000000000000004,365.0,0.0
1180,29,Мужской,48,0,10,0,2.0,1.0,5.0,0.5,35,0,2.0,1.0,5.0,0.40076923076923077,132,0,3.0,1.0,9.0,0.4182692307692308,88.0,0.0
1181,49,Женский,102,1,8,0,0.0,0.0,0.0,-0.485,31,0,1.0,1.0,1.0,-0.4492307692307692,91,0,2.0,1.0,5.0,-0.30000000000000004,365.0,0.0
1182,34,Мужской,43,0,5,0,0.0,0.0,0.0,0.4225,25,0,1.0,1.0,2.0,0.44307692307692303,132,0,4.0,1.0,15.0,0.42480769230769233,365.0,0.0
1183,27,Мужской,4,0,14,0,0.0,0.0,0.0,0.9400000000000001,41,0,0.0,0.0,0.0,0.8107692307692308,142,0,3.0,2.0,6.0,0.25,75.0,0.0
1184,40,Мужской,4,0,13,0,0.0,0.0,0.0,0.9400000000000001,34,0,0.0,0.0,0.0,0.8107692307692308,138,0,1.0,1.0,2.0,0.25,365.0,0.0
1185,31,Мужской,76,0,11,0,0.0,0.0,0.0,0.3625,33,0,1.0,1.0,2.0,0.43538461538461537,132,0,3.0,1.0,10.0,0.40288461538461545,133.0,0.0
1186,25,Мужской,63,0,9,0,1.0,1.0,2.0,0.4425,34,0,2.0,1.0,6.0,0.3661538461538462,133,0,4.0,2.0,10.0,0.38423076923076926,326.0,0.0
1187,23,Женский,62,0,11,0,0.0,0.0,0.0,0.53,35,0,0.0,0.0,0.0,0.3723076923076923,139,0,3.0,1.0,9.0,0.4048076923076923,104.0,0.0
1188,25,Женский,9,0,5,0,0.0,0.0,0.0,0.44,25,0,0.0,0.0,0.0,0.336923076923077,117,0,0.0,0.0,0.0,0.36096153846153844,339.0,0.0
1189,47,Мужской,90,1,7,0,0.0,0.0,0.0,-0.485,19,0,1.0,0.0,3.0,-0.4492307692307692,65,0,6.0,1.0,22.0,-0.30000000000000004,365.0,0.0
1190,47,Женский,51,1,18,5,0.0,0.0,0.0,-0.9400000000000001,53,14,0.0,0.0,0.0,-0.8107692307692308,208,26,0.0,0.0,0.0,-0.25,365.0,0.0
1191,55,Мужской,12,1,6,0,0.0,0.0,0.0,-0.485,19,0,2.0,1.0,4.0,-0.4492307692307692,78,0,10.0,3.0,32.0,-0.30000000000000004,365.0,0.0
1192,41,Женский,88,0,13,0,0.0,0.0,0.0,0.345,33,0,0.0,0.0,0.0,0.3861538461538462,127,0,0.0,0.0,0.0,0.39538461538461533,365.0,0.0
1193,23,Мужской,5,0,9,0,0.0,0.0,0.0,0.455,27,0,0.0,0.0,0.0,0.44769230769230767,132,0,1.0,1.0,1.0,0.4034615384615385,365.0,0.0
1194,49,Женский,101,0,11,0,0.0,0.0,0.0,0.41500000000000004,27,0,0.0,0.0,0.0,0.3707692307692308,120,0,1.0,1.0,1.0,0.3913461538461539,365.0,0.0
1195,23,Мужской,8,1,12,5,0.0,0.0,0.0,-0.9400000000000001,43,14,0.0,0.0,0.0,-0.8107692307692308,202,30,0.0,0.0,0.0,-0.25,365.0,0.0
1196,34,Мужской,65,1,7,0,2.0,1.0,4.0,-0.485,19,0,2.0,1.0,4.0,-0.4492307692307692,75,0,7.0,3.0,16.0,-0.30000000000000004,365.0,0.0
1197,26,Женский,109,1,17,2,0.0,0.0,0.0,-0.9400000000000001,49,11,0.0,0.0,0.0,-0.8107692307692308,200,28,0.0,0.0,0.0,-0.25,365.0,0.0
1198,30,Женский,68,1,17,4,0.0,0.0,0.0,-0.9400000000000001,50,11,1.0,1.0,2.0,-0.8107692307692308,202,31,2.0,2.0,3.0,-0.25,365.0,0.0
1199,48,Мужской,66,1,7,0,0.0,0.0,0.0,-0.485,18,0,1.0,0.0,3.0,-0.4492307692307692,84,0,6.0,1.0,21.0,-0.30000000000000004,91.0,0.0
