employee_id,age,gender,tenure_months,burnout_risk,tasks_completed_last_30d,tasks_failed_last_30d,sick_leave_count_last_30d,short_sick_leaves_count_last_30d,total_sick_days_last_30d,avg_sentiment_last_30d,tasks_completed_last_90d,tasks_failed_last_90d,sick_leave_count_last_90d,short_sick_leaves_count_last_90d,total_sick_days_last_90d,avg_sentiment_last_90d,tasks_completed_last_365d,tasks_failed_last_365d,sick_leave_count_last_365d,short_sick_leaves_count_last_365d,total_sick_days_last_365d,avg_sentiment_last_365d,days_since_last_vacation,sentiment_trend_last_90d
10305,37,Женский,135,0,11,0,1.0,1.0,1.9,0.6179,31,0,2.0,1.0,4.8,0.7779,119,0,3.0,2.0,14.8,0.6957,280.0,0.0
10306,27,Мужской,40,0,13,1,0.0,0.0,0.0,0.62,44,3,0.0,0.0,0.0,0.6429,183,15,0.0,0.0,0.0,0.719,163.0,0.0
10307,57,Мужской,83,0,18,1,1.0,1.0,1.1,0.0323,40,4,1.0,1.0,3.2,0.0339,153,19,3.0,2.0,10.7,0.0358,344.0,-1.0
10308,37,Мужской,42,0,15,1,0.0,0.0,0.7,0.4746,39,3,1.0,1.0,2.1,0.3893,180,8,2.0,1.0,5.0,0.3701,255.0,0.0
10309,50,Мужской,27,0,18,0,1.0,0.0,2.4,0.5341,54,0,2.0,1.0,4.2,0.5129,226,0,2.0,1.0,9.7,0.5743,159.0,0.0
10310,51,Мужской,58,0,13,0,1.0,0.0,2.9,0.2703,35,0,2.0,2.0,7.0,0.2186,111,0,6.0,3.0,27.9,0.2509,289.0,-1.0
10311,46,Женский,26,0,21,1,0.0,0.0,0.6,0.2814,51,4,1.0,1.0,1.9,0.2768,217,17,1.0,1.0,4.6,0.2758,364.0,-1.0
10312,48,Мужской,142,0,14,1,0.0,0.0,0.0,0.3576,45,3,0.0,0.0,0.0,0.3219,198,10,0.0,0.0,0.0,0.2984,235.0,0.0
10313,29,Мужской,9,0,23,0,1.0,1.0,1.1,0.656,74,0,1.0,1.0,3.2,0.7609,199,0,3.0,2.0,12.9,0.7132,270.0,1.0
10314,36,Мужской,11,0,11,2,0.0,0.0,0.0,0.5624,37,8,0.0,0.0,0.0,0.5515,137,44,0.0,0.0,0.0,0.4876,330.0,1.0
10315,39,Мужской,25,0,17,0,1.0,0.0,2.4,0.4645,51,0,1.0,1.0,0.8,0.4081,192,0,1.0,1.0,2.0,0.3563,287.0,-1.0
10316,34,Женский,20,0,18,0,1.0,0.0,2.7,0.3211,74,0,2.0,1.0,6.4,0.3306,289,0,3.0,2.0,11.1,0.3208,166.0,0.0
10317,30,Мужской,163,0,10,1,0.0,0.0,0.8,-0.1275,32,3,1.0,1.0,2.2,-0.1335,168,14,2.0,1.0,5.5,-0.1315,126.0,0.0
10318,26,Женский,76,1,16,6,1.0,0.0,6.5,-0.8205,32,17,6.0,2.0,22.3,-0.8658,128,67,13.0,6.0,64.3,-0.7984,673.0,-1.0
10319,28,Женский,100,0,12,1,0.0,0.0,0.8,0.1496,39,3,1.0,1.0,2.3,0.1493,157,8,2.0,1.0,6.1,0.1483,344.0,0.0
10320,24,Женский,30,0,13,0,0.0,0.0,0.0,0.013,42,0,0.0,0.0,0.0,0.0141,152,0,0.0,0.0,0.0,0.0131,228.0,-1.0
10321,38,Мужской,9,0,9,2,0.0,0.0,0.3,0.8929,33,6,1.0,1.0,0.4,0.7743,131,32,1.0,1.0,1.2,0.7913,270.0,1.0
10322,35,Женский,76,0,7,0,1.0,0.0,2.5,0.3074,21,0,2.0,1.0,6.4,0.2466,98,0,6.0,3.0,29.5,0.2106,216.0,0.0
10323,46,Женский,137,0,7,0,1.0,0.0,2.8,-0.0602,17,0,2.0,1.0,7.1,-0.0572,71,0,4.0,3.0,16.1,-0.0546,342.0,0.0
10324,25,Мужской,45,0,16,1,1.0,0.0,2.9,0.0919,45,2,3.0,1.0,9.4,0.104,198,17,6.0,3.0,27.3,0.108,285.0,-1.0
10325,33,Мужской,50,0,17,0,1.0,1.0,1.6,0.7842,48,0,2.0,1.0,4.5,0.736,203,0,4.0,2.0,16.4,0.7278,277.0,0.0
10326,22,Мужской,11,0,18,1,0.0,0.0,0.0,0.9492,61,1,0.0,0.0,0.0,0.9638,247,8,0.0,0.0,0.0,0.9207,330.0,1.0
10327,43,Женский,90,0,15,1,1.0,1.0,1.2,0.6295,39,1,1.0,1.0,1.3,0.6449,127,6,1.0,1.0,4.4,0.6173,284.0,0.0
10328,31,Женский,53,0,25,1,1.0,0.0,4.3,0.205,72,4,3.0,2.0,8.6,0.2129,339,17,5.0,4.0,24.9,0.2137,200.0,-1.0
10329,24,Женский,123,0,13,0,1.0,0.0,3.3,0.2246,42,0,2.0,1.0,4.5,0.2516,147,0,4.0,2.0,16.9,0.2723,192.0,0.0
10330,31,Женский,31,0,23,2,1.0,1.0,1.6,0.1091,61,6,1.0,1.0,3.3,0.1155,279,35,2.0,2.0,9.5,0.1223,377.0,-1.0
10331,31,Мужской,35,0,19,2,1.0,0.0,2.7,0.6001,64,5,2.0,1.0,7.2,0.6051,274,16,8.0,5.0,36.5,0.6709,367.0,-1.0
10332,22,Мужской,75,0,9,0,1.0,1.0,1.8,0.2028,27,0,2.0,1.0,4.7,0.2068,115,0,2.0,1.0,7.1,0.2158,188.0,0.0
10333,24,Мужской,140,0,21,0,1.0,1.0,1.4,0.2448,44,0,1.0,1.0,3.8,0.2135,158,0,3.0,1.0,11.6,0.2073,42.0,0.0
10334,36,Женский,42,0,18,2,1.0,0.0,4.2,0.2314,53,6,4.0,2.0,13.9,0.2365,221,27,7.0,5.0,33.2,0.218,324.0,-1.0
10335,37,Женский,39,0,10,0,1.0,0.0,3.5,0.3981,34,0,3.0,1.0,10.5,0.4138,148,0,10.0,3.0,45.1,0.4194,222.0,0.0
10336,50,Мужской,30,0,15,0,0.0,0.0,0.0,0.6081,35,0,0.0,0.0,0.0,0.6113,124,0,0.0,0.0,0.0,0.6217,220.0,0.0
10337,46,Мужской,60,0,13,1,1.0,0.0,2.9,-0.4421,42,2,2.0,1.0,4.8,-0.4012,187,10,3.0,2.0,10.3,-0.3996,356.0,-1.0
10338,40,Мужской,124,0,11,0,0.0,0.0,0.6,0.578,29,0,1.0,1.0,1.5,0.6176,113,0,1.0,1.0,2.8,0.6614,298.0,0.0
10339,50,Женский,5,0,14,0,0.0,0.0,0.0,1.0,44,0,0.0,0.0,0.0,0.953,178,0,0.0,0.0,0.0,1.0,150.0,1.0
10340,34,Женский,93,0,12,0,0.0,0.0,0.0,0.1912,38,0,0.0,0.0,0.0,0.2103,165,0,0.0,0.0,0.0,0.1952,396.0,0.0
10341,47,Женский,48,1,9,5,1.0,0.0,7.5,-0.3478,27,13,7.0,3.0,27.2,-0.4,107,54,18.0,6.0,88.9,-0.4422,448.0,-1.0
10342,31,Женский,43,0,20,0,1.0,1.0,1.7,0.1039,73,0,2.0,1.0,5.6,0.1165,268,0,2.0,1.0,9.3,0.1262,425.0,-1.0
10343,30,Женский,37,0,25,3,0.0,0.0,0.5,0.0818,82,7,1.0,1.0,0.9,0.0703,357,22,1.0,1.0,3.6,0.0725,482.0,-1.0
10344,45,Мужской,64,0,8,1,1.0,0.0,3.2,0.0888,24,2,2.0,1.0,6.2,0.0726,89,12,5.0,3.0,20.9,0.0643,379.0,0.0
10345,56,Женский,132,0,4,1,0.0,0.0,0.1,-0.0953,9,3,1.0,1.0,0.2,-0.0958,41,19,1.0,1.0,0.8,-0.0903,320.0,0.0
10346,40,Мужской,50,0,11,0,0.0,0.0,0.0,0.5296,41,0,0.0,0.0,0.0,0.4416,175,0,0.0,0.0,0.0,0.4615,84.0,0.0
10347,56,Мужской,53,0,20,2,0.0,0.0,1.0,0.1427,44,7,1.0,1.0,1.6,0.139,194,38,2.0,1.0,6.3,0.1417,228.0,-1.0
10348,57,Женский,27,0,13,0,1.0,1.0,1.7,0.4192,51,0,2.0,1.0,4.2,0.3582,157,0,1.0,1.0,4.2,0.3089,337.0,0.0
10349,22,Мужской,68,0,17,1,0.0,0.0,0.6,0.6499,49,2,1.0,1.0,1.7,0.6987,216,11,2.0,1.0,6.2,0.7037,146.0,0.0
10350,29,Женский,51,0,20,4,1.0,1.0,1.9,0.1162,44,11,2.0,1.0,4.7,0.1063,183,48,3.0,2.0,14.2,0.0967,431.0,-1.0
10351,29,Женский,138,0,17,0,0.0,0.0,0.0,0.4393,60,0,0.0,0.0,0.0,0.4775,256,0,0.0,0.0,0.0,0.456,24.0,0.0
10352,54,Женский,42,0,19,0,0.0,0.0,0.9,0.2031,66,0,1.0,1.0,3.2,0.2273,298,0,2.0,1.0,8.2,0.2071,25.0,0.0
10353,42,Женский,84,0,9,0,1.0,1.0,1.5,0.1423,28,0,2.0,1.0,4.2,0.1548,126,0,4.0,2.0,15.2,0.1525,162.0,0.0
10354,29,Мужской,132,0,17,1,0.0,0.0,0.0,0.3167,52,3,0.0,0.0,0.0,0.3039,251,12,0.0,0.0,0.0,0.3613,72.0,0.0
10355,35,Женский,100,0,15,0,0.0,0.0,0.0,0.3528,42,0,0.0,0.0,0.0,0.327,172,0,0.0,0.0,0.0,0.3328,194.0,0.0
10356,56,Мужской,1,0,26,1,1.0,1.0,1.3,0.9688,74,2,1.0,1.0,0.8,0.8562,263,9,1.0,1.0,1.5,0.8152,30.0,1.0
10357,49,Женский,44,0,15,0,1.0,0.0,2.2,0.3144,47,0,2.0,1.0,6.7,0.3601,189,0,5.0,3.0,23.6,0.3477,263.0,0.0
10358,34,Женский,69,0,16,0,0.0,0.0,0.0,0.4647,53,0,0.0,0.0,0.0,0.5195,249,0,0.0,0.0,0.0,0.5199,363.0,0.0
10359,44,Мужской,16,0,16,2,1.0,1.0,1.0,0.196,45,4,1.0,1.0,2.8,0.2094,220,13,3.0,2.0,10.6,0.2465,297.0,-1.0
10360,29,Женский,139,0,9,1,1.0,0.0,2.2,0.2577,28,3,2.0,1.0,4.5,0.2357,105,11,3.0,2.0,13.9,0.2234,183.0,0.0
10361,23,Мужской,41,0,14,0,1.0,0.0,2.9,0.6118,43,0,2.0,1.0,5.5,0.5131,148,0,4.0,3.0,15.1,0.4016,296.0,0.0
10362,48,Мужской,25,0,22,2,1.0,0.0,3.6,0.5448,66,5,2.0,1.0,6.5,0.5609,248,16,5.0,3.0,21.5,0.5726,135.0,0.0
10363,40,Женский,72,0,10,1,1.0,0.0,2.4,0.0835,33,2,1.0,1.0,3.2,0.1002,123,11,2.0,2.0,8.9,0.1026,396.0,0.0
10364,50,Женский,34,1,16,6,1.0,0.0,10.7,-0.8272,45,20,7.0,4.0,25.6,-0.9644,181,73,9.0,5.0,44.9,-0.8027,321.0,-1.0
10365,26,Женский,54,0,13,0,1.0,1.0,1.1,0.3789,46,0,1.0,1.0,3.7,0.3812,191,0,3.0,2.0,13.2,0.3667,273.0,0.0
10366,51,Мужской,9,0,21,0,0.0,0.0,0.6,0.6951,53,0,1.0,1.0,1.6,0.5956,194,0,1.0,1.0,3.9,0.5293,270.0,1.0
10367,30,Мужской,139,0,18,0,0.0,0.0,0.0,0.362,58,0,0.0,0.0,0.0,0.3171,223,0,0.0,0.0,0.0,0.2915,47.0,0.0
10368,41,Женский,24,0,15,0,0.0,0.0,0.0,0.0438,37,0,0.0,0.0,0.0,0.0374,167,0,0.0,0.0,0.0,0.0414,253.0,-1.0
10369,49,Женский,76,0,15,1,0.0,0.0,0.2,-0.3355,48,2,1.0,1.0,0.6,-0.3404,199,8,1.0,1.0,2.1,-0.2875,246.0,-1.0
10370,32,Женский,150,0,9,0,0.0,0.0,0.0,-0.028,25,0,0.0,0.0,0.0,-0.0273,96,0,0.0,0.0,0.0,-0.0271,238.0,0.0
10371,56,Женский,27,0,23,0,1.0,0.0,2.3,0.0768,60,0,2.0,1.0,6.7,0.0847,232,0,5.0,3.0,24.1,0.0789,233.0,-1.0
10372,23,Мужской,35,0,12,0,0.0,0.0,0.0,0.6744,40,0,0.0,0.0,0.0,0.6515,177,0,0.0,0.0,0.0,0.6052,332.0,0.0
10373,32,Мужской,83,0,13,2,0.0,0.0,0.0,0.2781,36,7,0.0,0.0,0.0,0.2915,144,25,0.0,0.0,0.0,0.2925,310.0,0.0
10374,55,Мужской,18,0,15,2,0.0,0.0,0.8,0.1365,40,6,1.0,1.0,2.8,0.1437,159,30,1.0,1.0,4.0,0.1504,373.0,-1.0
10375,56,Женский,143,0,15,0,0.0,0.0,0.0,-0.1453,41,0,0.0,0.0,0.0,-0.1269,158,0,0.0,0.0,0.0,-0.1288,128.0,0.0
10376,48,Мужской,11,0,11,2,0.0,0.0,0.0,0.6814,30,4,0.0,0.0,0.0,0.717,106,11,0.0,0.0,0.0,0.761,330.0,1.0
10377,55,Мужской,96,0,17,0,1.0,0.0,4.3,0.2545,57,0,3.0,2.0,10.1,0.2743,230,0,8.0,4.0,35.1,0.266,124.0,0.0
10378,34,Женский,66,0,11,3,1.0,0.0,3.2,0.1236,37,12,2.0,1.0,5.6,0.1245,144,56,5.0,2.0,21.2,0.1265,377.0,-1.0
10379,46,Женский,126,0,13,1,0.0,0.0,0.0,0.4847,45,4,0.0,0.0,0.0,0.459,189,18,0.0,0.0,0.0,0.4252,118.0,0.0
10380,28,Мужской,86,0,15,0,0.0,0.0,0.3,0.7432,40,0,1.0,1.0,0.7,0.7173,203,0,1.0,1.0,3.9,0.7519,36.0,0.0
10381,38,Женский,100,0,17,2,0.0,0.0,0.1,0.5826,44,6,1.0,1.0,0.1,0.6368,162,28,1.0,1.0,0.2,0.5411,179.0,0.0
10382,30,Мужской,76,0,9,0,1.0,1.0,1.6,0.0875,34,0,1.0,1.0,3.2,0.0919,108,0,2.0,1.0,9.6,0.0883,190.0,0.0
10383,30,Женский,115,1,7,2,1.0,0.0,4.7,-1.0,27,4,4.0,3.0,14.8,-0.9182,104,18,11.0,4.0,51.5,-0.9623,351.0,-1.0
10384,43,Женский,121,0,10,1,1.0,1.0,1.9,0.1586,25,2,2.0,2.0,6.3,0.157,117,11,3.0,1.0,12.8,0.18,142.0,0.0
10385,46,Женский,7,0,21,1,0.0,0.0,0.0,0.9528,75,2,0.0,0.0,0.0,1.0,329,6,0.0,0.0,0.0,0.8316,210.0,1.0
10386,30,Женский,56,1,1,6,1.0,0.0,4.9,-0.3594,3,16,4.0,2.0,12.8,-0.3482,12,58,10.0,4.0,45.7,-0.2562,601.0,-1.0
10387,54,Мужской,36,0,18,0,1.0,1.0,1.2,0.4416,37,0,1.0,1.0,2.9,0.4883,113,0,2.0,1.0,6.0,0.4601,227.0,0.0
10388,39,Женский,21,0,23,4,0.0,0.0,0.5,0.1062,55,10,1.0,1.0,1.3,0.1064,237,34,2.0,1.0,5.4,0.1108,199.0,-1.0
10389,43,Мужской,83,0,15,3,1.0,0.0,3.6,0.1999,44,7,2.0,1.0,5.2,0.1597,194,31,2.0,1.0,7.0,0.1659,258.0,-1.0
10390,55,Мужской,42,0,21,1,1.0,0.0,2.9,-0.119,62,3,2.0,1.0,7.1,-0.1276,239,16,3.0,1.0,12.5,-0.1404,468.0,-1.0
10391,49,Мужской,122,0,11,0,0.0,0.0,0.3,0.1924,42,0,1.0,1.0,0.5,0.1995,151,0,1.0,1.0,1.3,0.2026,157.0,0.0
10392,55,Мужской,22,0,24,0,1.0,0.0,2.2,0.3749,46,0,2.0,1.0,4.5,0.3112,194,0,3.0,2.0,12.6,0.346,326.0,0.0
10393,30,Женский,8,0,28,0,0.0,0.0,0.0,0.9928,80,0,0.0,0.0,0.0,0.9723,292,0,0.0,0.0,0.0,1.0,240.0,1.0
10394,50,Женский,54,0,22,0,0.0,0.0,0.5,0.3538,64,0,1.0,1.0,0.9,0.3531,270,0,1.0,1.0,3.8,0.3483,290.0,0.0
10395,51,Женский,85,0,16,2,1.0,0.0,2.6,0.1513,43,7,2.0,1.0,6.3,0.1694,163,38,3.0,2.0,11.7,0.1607,360.0,-1.0
10396,55,Мужской,74,0,15,0,1.0,1.0,1.9,0.5218,36,0,2.0,1.0,5.5,0.5403,144,0,4.0,2.0,19.6,0.4988,51.0,0.0
10397,45,Женский,53,0,14,0,1.0,0.0,3.0,0.4053,32,0,3.0,2.0,9.1,0.3435,108,0,6.0,3.0,29.3,0.3483,219.0,-1.0
10398,27,Женский,123,0,11,2,1.0,1.0,1.1,0.5595,30,5,1.0,1.0,2.5,0.6227,118,19,2.0,1.0,9.1,0.6689,121.0,0.0
10399,38,Женский,30,0,22,0,1.0,1.0,1.3,0.2589,85,0,1.0,1.0,2.7,0.3154,356,0,2.0,1.0,5.5,0.3646,339.0,0.0
10400,44,Женский,49,1,5,5,1.0,0.0,4.9,-0.4423,10,10,3.0,1.0,9.6,-0.4632,35,32,6.0,4.0,29.3,-0.5962,484.0,-1.0
10401,55,Мужской,115,0,17,0,0.0,0.0,0.3,-0.0851,41,0,1.0,1.0,0.9,-0.0733,178,0,1.0,1.0,3.0,-0.0733,389.0,0.0
10402,30,Мужской,119,0,16,0,1.0,1.0,1.9,0.4306,53,0,2.0,1.0,7.0,0.4035,241,0,3.0,2.0,13.3,0.3566,169.0,0.0
10403,42,Мужской,83,0,17,2,1.0,1.0,1.6,0.167,30,5,1.0,1.0,2.7,0.172,108,23,2.0,1.0,6.7,0.1363,104.0,0.0
10404,41,Женский,85,0,12,2,1.0,0.0,2.3,-0.5275,35,7,3.0,1.0,9.1,-0.6109,157,19,6.0,2.0,28.2,-0.6908,340.0,-1.0
10405,56,Мужской,27,0,20,2,1.0,0.0,2.8,0.0889,59,3,3.0,1.0,8.6,0.0871,196,12,4.0,2.0,19.5,0.0832,428.0,-1.0
10406,35,Женский,98,0,15,0,1.0,1.0,1.8,0.5235,53,0,2.0,1.0,4.9,0.5287,214,0,3.0,2.0,14.3,0.5401,160.0,0.0
10407,47,Мужской,120,0,15,1,0.0,0.0,0.7,0.6897,41,3,1.0,1.0,3.2,0.6753,180,19,3.0,1.0,10.2,0.5773,68.0,0.0
10408,56,Мужской,115,1,8,6,1.0,0.0,7.7,-0.7941,15,18,8.0,4.0,29.0,-0.8453,70,62,19.0,8.0,92.6,-0.7655,547.0,-1.0
10409,43,Женский,86,1,7,3,1.0,0.0,6.6,-1.0,21,13,5.0,3.0,16.6,-1.0,91,51,11.0,5.0,54.9,-1.0,562.0,-1.0
10410,55,Женский,42,0,14,0,1.0,1.0,1.2,0.4036,32,0,1.0,1.0,1.3,0.3696,122,0,1.0,1.0,4.6,0.3783,267.0,0.0
10411,50,Женский,108,0,7,1,0.0,0.0,0.8,0.6491,18,3,1.0,1.0,1.2,0.6367,78,11,1.0,1.0,1.9,0.5416,121.0,0.0
10412,29,Женский,46,0,16,3,1.0,0.0,2.5,0.085,44,7,3.0,2.0,9.2,0.0642,173,28,6.0,4.0,25.3,0.0536,401.0,-1.0
10413,44,Мужской,97,0,11,0,1.0,0.0,2.7,0.4434,36,0,2.0,1.0,6.9,0.4532,150,0,4.0,3.0,15.0,0.4886,276.0,0.0
10414,43,Женский,14,0,16,2,0.0,0.0,0.5,0.2282,43,6,1.0,1.0,2.4,0.2571,195,24,2.0,1.0,8.5,0.2291,291.0,0.0
10415,32,Мужской,43,0,22,0,1.0,1.0,1.7,0.3544,47,0,2.0,1.0,4.5,0.3465,186,0,2.0,1.0,7.9,0.2949,291.0,0.0
10416,39,Женский,75,0,12,0,1.0,1.0,1.5,0.1959,37,0,2.0,1.0,4.2,0.2029,187,0,1.0,1.0,4.6,0.209,191.0,0.0
10417,33,Мужской,58,0,16,0,1.0,1.0,1.4,0.6475,36,0,2.0,1.0,4.4,0.6303,131,0,2.0,1.0,9.3,0.5725,224.0,0.0
10418,56,Мужской,59,0,21,0,1.0,0.0,2.7,-0.107,60,0,2.0,2.0,6.1,-0.0958,247,0,5.0,3.0,22.1,-0.0984,358.0,-1.0
10419,42,Женский,136,0,18,1,0.0,0.0,0.1,0.4935,58,4,1.0,1.0,0.1,0.502,256,8,1.0,1.0,0.4,0.4987,30.0,0.0
10420,36,Женский,31,0,23,2,0.0,0.0,0.5,-0.4765,69,7,1.0,1.0,2.0,-0.4243,271,18,2.0,2.0,9.7,-0.4606,220.0,-1.0
10421,33,Мужской,133,0,24,1,0.0,0.0,0.0,0.7256,81,2,0.0,0.0,0.0,0.5995,281,7,0.0,0.0,0.0,0.6051,103.0,0.0
10422,25,Мужской,84,0,17,0,1.0,0.0,2.4,0.7546,48,0,1.0,1.0,1.0,0.7702,169,0,1.0,1.0,2.3,0.855,176.0,0.0
10423,46,Мужской,16,0,23,1,1.0,0.0,3.1,-0.0813,65,2,3.0,1.0,8.9,-0.0782,211,9,6.0,2.0,26.2,-0.0847,378.0,-1.0
10424,36,Мужской,121,0,13,3,0.0,0.0,0.0,0.2579,25,10,0.0,0.0,0.0,0.2467,113,55,0.0,0.0,0.0,0.2287,177.0,0.0
10425,31,Мужской,89,0,20,1,1.0,0.0,2.7,-0.1083,54,2,2.0,1.0,5.2,-0.1026,267,7,4.0,3.0,17.2,-0.0881,336.0,-1.0
10426,46,Мужской,91,1,2,1,1.0,0.0,3.5,-0.4377,5,2,3.0,1.0,8.5,-0.4239,24,14,6.0,4.0,29.0,-0.4676,643.0,-1.0
10427,55,Женский,21,0,13,1,0.0,0.0,0.0,0.4257,42,3,0.0,0.0,0.0,0.5327,178,14,0.0,0.0,0.0,0.6221,237.0,0.0
10428,25,Мужской,66,0,15,0,1.0,1.0,1.2,0.9098,43,0,1.0,1.0,3.1,0.9209,162,0,3.0,2.0,13.3,0.965,274.0,0.0
10429,25,Мужской,14,0,12,0,1.0,1.0,1.4,0.9679,41,0,1.0,1.0,1.3,1.0,157,0,1.0,1.0,3.3,0.9168,50.0,0.0
10430,34,Женский,113,1,15,4,1.0,0.0,4.0,-0.5189,55,10,3.0,2.0,10.8,-0.5907,222,31,6.0,4.0,25.6,-0.6003,459.0,-1.0
10431,52,Женский,30,0,16,3,1.0,0.0,3.8,0.1393,49,11,2.0,1.0,7.6,0.1571,165,35,6.0,4.0,27.3,0.1494,235.0,-1.0
10432,57,Женский,63,0,17,2,1.0,0.0,3.1,-0.3747,47,4,2.0,1.0,4.9,-0.3738,175,22,4.0,3.0,17.3,-0.4114,339.0,-1.0
10433,38,Мужской,57,0,14,1,1.0,0.0,3.1,0.6561,41,2,3.0,1.0,8.6,0.7274,174,4,7.0,3.0,33.1,0.9012,285.0,0.0
10434,28,Женский,122,0,17,1,1.0,0.0,2.1,0.604,48,4,2.0,1.0,5.3,0.6976,158,19,2.0,1.0,7.5,0.7803,42.0,0.0
10435,51,Мужской,89,0,11,0,1.0,0.0,2.5,0.1248,31,0,3.0,2.0,8.8,0.14,138,0,6.0,3.0,30.0,0.1408,166.0,0.0
10436,45,Женский,51,0,11,1,1.0,1.0,1.2,-0.1289,32,3,1.0,1.0,3.5,-0.1325,131,15,2.0,1.0,6.8,-0.1361,226.0,-1.0
10437,34,Женский,52,0,5,0,1.0,0.0,2.7,0.4099,20,0,2.0,1.0,7.0,0.4377,82,0,3.0,2.0,13.3,0.4414,265.0,0.0
10438,34,Мужской,9,0,14,1,0.0,0.0,0.6,1.0,41,4,1.0,1.0,1.0,0.9451,159,24,1.0,1.0,3.1,0.9618,270.0,1.0
10439,53,Мужской,21,0,17,1,1.0,1.0,1.6,-0.3208,57,2,2.0,2.0,7.1,-0.3718,221,11,4.0,2.0,19.4,-0.3105,206.0,-1.0
10440,22,Женский,48,0,20,2,1.0,1.0,1.7,0.22,65,6,1.0,1.0,3.3,0.2207,243,34,3.0,1.0,11.3,0.2147,303.0,-1.0
10441,53,Женский,66,1,13,5,1.0,0.0,5.7,-0.6966,29,19,4.0,2.0,14.1,-0.7203,116,63,8.0,4.0,37.6,-0.7829,316.0,-1.0
10442,49,Женский,32,0,14,4,1.0,0.0,4.5,0.1036,27,13,4.0,2.0,12.8,0.1033,114,44,12.0,6.0,57.2,0.0999,203.0,-1.0
10443,22,Женский,170,0,10,0,1.0,1.0,1.5,0.2611,23,0,2.0,2.0,6.3,0.2208,107,0,3.0,2.0,13.3,0.2187,237.0,0.0
10444,33,Женский,68,0,20,1,1.0,0.0,2.5,0.5661,47,4,3.0,2.0,9.9,0.5664,186,15,7.0,3.0,31.9,0.5831,134.0,0.0
10445,54,Женский,10,0,18,1,1.0,1.0,1.7,0.7406,57,2,1.0,1.0,3.1,0.8754,252,12,2.0,1.0,8.3,0.9008,300.0,1.0
10446,56,Мужской,113,0,15,0,1.0,1.0,1.5,0.5372,33,0,1.0,1.0,3.2,0.6068,130,0,2.0,2.0,8.7,0.6536,315.0,0.0
10447,28,Мужской,63,0,4,0,0.0,0.0,0.1,0.3795,10,0,1.0,1.0,0.1,0.3905,43,0,1.0,1.0,0.2,0.3785,335.0,0.0
10448,43,Женский,51,0,26,3,1.0,0.0,2.2,-0.3644,76,12,2.0,2.0,6.3,-0.3204,319,57,4.0,2.0,16.5,-0.2921,481.0,-1.0
10449,39,Женский,107,0,20,0,1.0,1.0,1.1,0.4243,56,0,1.0,1.0,2.5,0.3982,223,0,2.0,1.0,8.7,0.4371,364.0,0.0
10450,35,Женский,85,1,8,7,1.0,1.0,1.5,-0.5671,17,31,2.0,1.0,4.0,-0.5956,64,176,2.0,1.0,6.5,-0.5982,456.0,-1.0
10451,45,Мужской,21,0,19,0,1.0,0.0,3.1,-0.158,53,0,2.0,2.0,7.6,-0.1666,220,0,7.0,4.0,32.9,-0.1602,278.0,-1.0
10452,27,Мужской,89,0,18,0,1.0,1.0,1.5,0.3416,60,0,1.0,1.0,3.0,0.2926,237,0,2.0,1.0,6.9,0.2503,137.0,0.0
10453,50,Мужской,61,0,17,1,1.0,0.0,2.1,0.8714,53,2,2.0,2.0,6.5,0.9261,246,11,5.0,2.0,24.6,0.8722,48.0,0.0
10454,39,Женский,39,0,12,2,1.0,0.0,5.2,-0.2452,37,6,5.0,3.0,17.3,-0.2544,168,26,12.0,9.0,59.6,-0.2627,204.0,-1.0
10455,39,Женский,60,0,13,1,1.0,0.0,2.5,-0.3136,47,2,1.0,1.0,1.6,-0.2927,179,14,1.0,1.0,3.6,-0.284,287.0,-1.0
10456,23,Женский,48,0,14,1,0.0,0.0,0.0,0.5542,42,3,0.0,0.0,0.0,0.4944,183,11,0.0,0.0,0.0,0.4173,41.0,0.0
10457,39,Женский,100,0,15,0,0.0,0.0,0.0,0.5417,48,0,0.0,0.0,0.0,0.6086,193,0,0.0,0.0,0.0,0.6585,46.0,0.0
10458,39,Женский,93,0,8,0,0.0,0.0,0.0,0.8881,29,0,0.0,0.0,0.0,0.937,116,0,0.0,0.0,0.0,0.8723,210.0,0.0
10459,28,Мужской,62,0,23,1,1.0,0.0,4.7,0.2987,95,3,3.0,1.0,8.8,0.2775,459,15,6.0,3.0,26.2,0.2556,158.0,0.0
10460,47,Женский,89,0,17,2,1.0,1.0,1.4,0.2862,52,4,2.0,1.0,4.9,0.2884,208,20,3.0,2.0,14.7,0.3154,259.0,0.0
10461,42,Женский,5,0,19,0,0.0,0.0,0.0,1.0,60,0,0.0,0.0,0.0,1.0,281,0,0.0,0.0,0.0,0.9537,150.0,1.0
10462,55,Женский,2,0,21,0,0.0,0.0,0.0,0.7917,71,0,0.0,0.0,0.0,0.8373,252,0,0.0,0.0,0.0,0.8587,60.0,1.0
10463,55,Женский,113,0,6,0,0.0,0.0,0.6,0.2702,20,0,1.0,1.0,1.7,0.2792,74,0,2.0,1.0,7.8,0.2837,280.0,0.0
10464,23,Мужской,5,0,19,1,1.0,1.0,1.5,0.8165,57,3,1.0,1.0,3.7,0.8942,232,16,2.0,1.0,6.1,1.0,150.0,1.0
10465,43,Женский,77,1,8,2,1.0,0.0,6.3,-0.6449,28,9,3.0,2.0,11.7,-0.6774,131,40,7.0,4.0,32.4,-0.5506,315.0,-1.0
